,datetime,open,high,low,close,volume
944,2022-04-09,42229.1,42796.7,42100.3,42727.7,119722.654
945,2022-04-10,42727.8,43399.4,41838.0,42140.4,181904.47
946,2022-04-11,42140.3,42399.9,39136.7,39505.6,439530.02
947,2022-04-12,39505.6,40700.0,39224.0,40060.7,349883.631
948,2022-04-13,40060.7,41580.0,39569.8,41129.8,324910.931
949,2022-04-14,41129.8,41474.8,39522.0,39915.9,261966.391
950,2022-04-15,39915.9,40888.0,39734.2,40529.5,194680.671
951,2022-04-16,40529.6,40700.0,39944.9,40361.0,127705.057
952,2022-04-17,40360.9,40574.1,39510.0,39649.1,170331.824
953,2022-04-18,39649.1,41310.0,38465.7,40785.6,362435.319
954,2022-04-19,40785.7,41788.0,40543.7,41472.9,214404.271
955,2022-04-20,41472.9,42166.8,40800.0,41327.7,257382.427
956,2022-04-21,41326.0,42966.0,39630.0,40449.8,393149.956
957,2022-04-22,40449.7,40786.1,39133.0,39674.2,314935.753
958,2022-04-23,39674.3,40000.0,39259.0,39415.1,125046.817
959,2022-04-24,39413.8,39930.6,38884.1,39433.4,180371.762
960,2022-04-25,39433.4,40650.0,38111.0,40411.0,448877.893
961,2022-04-26,40411.0,40800.0,37671.8,38093.7,453132.198
962,2022-04-27,38093.7,39470.0,37844.5,39209.0,385645.365
963,2022-04-28,39209.0,40376.6,38861.8,39732.5,413543.408
964,2022-04-29,39732.5,39924.8,38160.0,38572.2,308116.375
965,2022-04-30,38572.2,38782.6,37550.0,37614.5,181810.382
966,2022-05-01,37614.4,38680.6,37350.0,38440.5,236549.462
967,2022-05-02,38440.2,39222.0,38032.2,38525.6,336845.365
968,2022-05-03,38525.5,38674.7,37500.1,37712.9,248986.222
969,2022-05-04,37713.0,40071.7,37655.2,39684.0,424498.818
970,2022-05-05,39684.1,39845.0,35388.0,36534.7,547209.0
971,2022-05-06,36533.7,36679.3,35200.0,35995.3,431979.24
972,2022-05-07,35995.2,36138.0,34700.0,35466.7,200264.833
973,2022-05-08,35466.7,35504.0,33665.0,34032.0,426872.584
974,2022-05-09,34032.1,34243.3,30003.6,30056.6,1078779.712
975,2022-05-10,30056.0,32650.0,29701.4,31002.1,863178.961
976,2022-05-11,31002.1,32197.6,27651.0,29074.7,1101875.972
977,2022-05-12,29077.9,30257.0,26631.0,29020.7,964475.589
978,2022-05-13,29020.8,31072.6,28730.4,29274.3,507620.105
979,2022-05-14,29274.2,30352.2,28602.3,30079.8,315756.895
980,2022-05-15,30079.5,31462.0,29448.0,31324.4,336773.139
981,2022-05-16,31324.3,31327.4,29052.3,29866.7,507243.166
982,2022-05-17,29866.4,30794.0,29420.0,30437.0,398624.519
983,2022-05-18,30437.0,30700.0,28629.6,28700.6,426700.457
984,2022-05-19,28700.6,30550.0,28670.5,30319.9,448856.724
985,2022-05-20,30319.9,30784.4,28702.0,29188.9,485439.171
986,2022-05-21,29188.9,29650.0,28927.0,29427.4,202804.089
987,2022-05-22,29427.4,30500.0,29223.6,30284.0,297116.44
988,2022-05-23,30284.0,30658.0,28840.7,29097.7,475720.75
989,2022-05-24,29097.8,29887.3,28637.6,29643.1,382124.449
990,2022-05-25,29643.0,30246.7,29330.0,29536.7,413459.484
991,2022-05-26,29536.7,29877.0,27952.1,29194.0,602137.086
992,2022-05-27,29194.0,29387.0,28259.6,28623.2,506638.884
993,2022-05-28,28623.3,29265.7,28520.0,29018.8,193644.283
994,2022-05-29,29018.8,29595.2,28825.0,29452.8,215139.934
995,2022-05-30,29452.6,32307.6,29301.1,31726.5,502712.176
996,2022-05-31,31726.5,32427.5,31222.0,31797.8,383688.265
997,2022-06-01,31797.9,31986.1,29300.0,29796.9,556992.756
998,2022-06-02,29796.9,30750.0,29566.1,30437.1,370924.687
999,2022-06-03,30437.1,30693.2,29220.0,29682.8,357110.377
1000,2022-06-04,29682.8,29988.0,29456.0,29848.4,187520.534
1001,2022-06-05,29848.5,30250.0,29524.0,29909.9,205385.831
1002,2022-06-06,29910.0,31780.0,29876.2,31361.2,436522.874
1003,2022-06-07,31361.2,31599.0,29190.0,31118.1,691714.985
1004,2022-06-08,31118.0,31325.0,29825.0,30192.5,455686.637
1005,2022-06-09,30192.6,30691.9,29914.5,30093.3,307312.175
1006,2022-06-10,30093.4,30374.1,28805.0,29077.7,445928.659
1007,2022-06-11,29077.7,29427.9,28080.0,28416.7,391367.814
1008,2022-06-12,28416.6,28530.3,26538.7,26564.7,560834.131
1009,2022-06-13,26564.7,26877.0,21900.0,22471.5,1622521.56
1010,2022-06-14,22471.4,23424.2,20823.0,22122.7,1247609.796
1011,2022-06-15,22122.7,22800.0,20100.2,22567.5,1509301.169
1012,2022-06-16,22567.5,23000.0,20222.0,20387.4,882634.22
1013,2022-06-17,20387.4,21388.0,20228.0,20457.3,776153.257
1014,2022-06-18,20457.3,20768.4,17593.2,18959.7,1268591.388
1015,2022-06-19,18959.7,20821.0,17935.9,20564.2,1089275.674
1016,2022-06-20,20564.3,21099.9,19630.0,20570.1,935816.13
1017,2022-06-21,20570.0,21740.0,20337.8,20713.1,787173.936
1018,2022-06-22,20713.1,20888.0,19745.7,19977.4,812184.193
1019,2022-06-23,19977.5,21250.0,19874.0,21096.6,698753.04
1020,2022-06-24,21096.6,21563.5,20732.5,21231.2,645450.778
1021,2022-06-25,21231.2,21627.6,20894.0,21481.9,434117.447
1022,2022-06-26,21481.9,21888.0,20952.0,21029.1,442787.736
1023,2022-06-27,21029.1,21560.0,20500.0,20730.0,539335.009
1024,2022-06-28,20730.0,21198.0,20188.0,20268.6,582916.108
1025,2022-06-29,20268.7,20430.0,19817.2,20109.9,608905.99
1026,2022-06-30,20109.9,20165.0,18563.0,19923.5,859981.415
1027,2022-07-01,19923.3,20926.4,18948.8,19272.0,915399.363
1028,2022-07-02,19272.0,19456.0,18959.0,19240.9,382851.525
1029,2022-07-03,19241.0,19645.4,18780.1,19305.9,449508.331
1030,2022-07-04,19306.0,20350.0,19046.3,20226.6,633310.187
1031,2022-07-05,20226.3,20749.2,19291.6,20170.0,854238.867
1032,2022-07-06,20170.1,20667.6,19753.0,20554.1,682076.458
1033,2022-07-07,20554.2,21830.0,20244.9,21613.4,699841.616
1034,2022-07-08,21614.5,22579.9,21175.2,21587.9,848144.495
1035,2022-07-09,21587.8,22000.0,21309.6,21580.0,393372.366
1036,2022-07-10,21580.0,21594.2,20600.0,20853.8,468176.539
1037,2022-07-11,20853.8,20853.9,19870.0,19954.3,561245.987
1038,2022-07-12,19954.3,20048.9,19228.3,19322.9,640560.723
1039,2022-07-13,19322.9,20401.6,18901.0,20220.1,975938.165
1040,2022-07-14,20220.1,20900.0,19600.0,20578.6,765989.53
1041,2022-07-15,20578.6,21200.0,20364.3,20823.1,626763.692
1042,2022-07-16,20823.1,21580.0,20471.0,21183.5,539206.87
1043,2022-07-17,21183.6,21674.1,20742.0,20794.4,485537.728
1044,2022-07-18,20794.4,22800.0,20764.4,22423.9,982867.734
1045,2022-07-19,22423.5,23817.9,21575.0,23385.9,1124029.082
1046,2022-07-20,23385.9,24277.0,22912.4,23221.5,946647.815
1047,2022-07-21,23221.5,23441.1,22340.2,23144.5,723543.466
1048,2022-07-22,23144.5,23750.0,22500.0,22675.1,633907.934
1049,2022-07-23,22675.0,22990.0,21933.5,22440.2,505887.673
1050,2022-07-24,22440.1,22999.0,22256.4,22570.6,462958.953
1051,2022-07-25,22570.6,22656.8,21232.0,21300.0,695770.655
1052,2022-07-26,21300.0,21334.4,20689.6,21241.0,552498.903
1053,2022-07-27,21241.0,23100.0,21031.0,22941.1,753370.303
1054,2022-07-28,22941.1,24194.6,22583.1,23836.2,756741.836
1055,2022-07-29,23836.2,24500.0,23426.3,23771.1,642337.051
1056,2022-07-30,23771.0,24700.0,23505.0,23629.9,493824.816
1057,2022-07-31,23630.0,24187.3,23222.0,23290.1,385969.85
1058,2022-08-01,23290.1,23497.0,22836.2,23257.6,498378.292
1059,2022-08-02,23257.6,23448.7,22603.0,22975.1,625227.912
1060,2022-08-03,22975.1,23650.0,22665.3,22801.5,569261.768
1061,2022-08-04,22801.5,23211.3,22370.0,22608.9,548268.816
1062,2022-08-05,22608.9,23450.0,22580.6,23298.1,593992.13
1063,2022-08-06,23298.0,23341.8,22883.6,22943.3,227659.394
1064,2022-08-07,22943.2,23400.0,22830.9,23167.8,271512.062
1065,2022-08-08,23167.9,24243.0,23153.1,23804.4,565084.219
1066,2022-08-09,23804.3,23913.4,22850.0,23140.2,498286.943
1067,2022-08-10,23140.1,24235.2,22608.0,23940.9,760738.204
1068,2022-08-11,23941.0,24972.0,23840.6,23917.2,760455.245
1069,2022-08-12,23917.3,24438.8,23560.0,24387.5,477734.045
1070,2022-08-13,24387.5,24879.0,24267.5,24429.0,431093.659
1071,2022-08-14,24429.0,25065.0,24138.0,24294.1,437314.32
1072,2022-08-15,24294.1,25200.0,23762.0,24085.2,739390.721
1073,2022-08-16,24085.2,24234.0,23650.0,23843.0,460919.994
1074,2022-08-17,23843.0,24437.0,23170.0,23333.1,640600.903
1075,2022-08-18,23333.1,23595.0,23101.0,23185.1,347699.006
1076,2022-08-19,23185.0,23200.0,20760.0,20824.9,906609.825
1077,2022-08-20,20825.0,21368.9,20742.9,21127.8,490507.042
1078,2022-08-21,21127.7,21804.6,21055.0,21505.6,424282.424
1079,2022-08-22,21505.6,21550.0,20858.6,21387.0,588764.597
1080,2022-08-23,21387.0,21667.2,20874.8,21518.2,609745.27
1081,2022-08-24,21518.2,21925.6,21132.3,21354.9,502728.198
1082,2022-08-25,21355.0,21810.9,21295.3,21548.3,415757.992
1083,2022-08-26,21548.3,21867.6,20100.0,20228.7,896474.356
1084,2022-08-27,20228.7,20367.7,19744.0,20023.9,469598.024
1085,2022-08-28,20024.0,20155.0,19508.0,19547.5,386405.195
1086,2022-08-29,19547.5,20440.0,19539.4,20275.5,598076.669
1087,2022-08-30,20275.5,20574.0,19524.4,19803.1,767714.993
1088,2022-08-31,19803.2,20496.0,19787.9,20041.5,711639.339
1089,2022-09-01,20041.4,20198.3,19555.0,20122.5,691594.721
1090,2022-09-02,20122.6,20434.3,19736.0,19941.0,669047.816
1091,2022-09-03,19941.0,20050.0,19628.7,19820.7,285240.989
1092,2022-09-04,19820.7,20022.4,19570.0,19992.7,396798.184
1093,2022-09-05,19992.7,20046.7,19620.2,19784.9,446706.41
1094,2022-09-06,19784.9,20174.7,18600.0,18781.5,945489.142
1095,2022-09-07,18781.4,19455.0,18500.0,19287.0,595636.693
1096,2022-09-08,19287.0,19450.0,19003.8,19309.3,537268.644
1097,2022-09-09,19309.3,21666.0,19283.0,21352.0,992497.1
1098,2022-09-10,21352.0,21825.0,21112.2,21639.5,491543.206
1099,2022-09-11,21639.5,21883.4,21336.0,21820.3,420979.326
1100,2022-09-12,21820.3,22474.0,21540.0,22386.0,818601.932
1101,2022-09-13,22386.0,22850.0,19840.0,20162.5,1218769.927
1102,2022-09-14,20162.6,20528.5,19600.0,20217.0,661802.597
1103,2022-09-15,20217.0,20315.0,19453.0,19690.8,665862.067
1104,2022-09-16,19690.8,19878.0,19300.0,19792.5,544608.804
1105,2022-09-17,19792.4,20182.6,19739.4,20102.0,334678.558
1106,2022-09-18,20102.0,20105.3,19325.8,19404.5,499916.474
1107,2022-09-19,19404.5,19686.3,18215.0,19528.6,993776.352
1108,2022-09-20,19528.6,19625.0,18690.1,18866.8,794623.932
1109,2022-09-21,18866.7,20154.1,18084.3,18447.5,1168068.979
1110,2022-09-22,18447.5,19504.8,18345.2,19392.5,852898.391
1111,2022-09-23,19392.5,19492.0,18518.5,19280.7,838493.746
1112,2022-09-24,19280.7,19304.5,18798.0,18911.0,377158.215
1113,2022-09-25,18910.9,19196.0,18621.0,18799.7,410461.603
1114,2022-09-26,18799.7,19311.5,18671.0,19216.3,777807.518
1115,2022-09-27,19216.3,20375.0,18801.5,19070.1,1300566.158
1116,2022-09-28,19070.1,19787.6,18460.0,19407.3,1141222.772
1117,2022-09-29,19407.4,19648.8,18827.2,19582.5,991678.224
1118,2022-09-30,19582.5,20172.7,19066.0,19411.7,1071462.934
1119,2022-10-01,19411.6,19474.0,19140.0,19304.0,294457.009
1120,2022-10-02,19304.0,19389.0,18896.0,19049.4,414970.451
1121,2022-10-03,19049.3,19723.7,18950.8,19622.0,621816.329
1122,2022-10-04,19621.9,20500.0,19480.1,20333.0,796678.762
1123,2022-10-05,20332.9,20356.1,19707.0,20150.0,719577.149
1124,2022-10-06,20149.9,20443.9,19843.3,19954.0,782034.669
1125,2022-10-07,19954.0,20067.0,19304.4,19520.9,673407.102
1126,2022-10-08,19520.9,19619.6,19200.0,19406.2,253257.201
1127,2022-10-09,19406.3,19550.0,19310.0,19430.0,267178.795
1128,2022-10-10,19430.0,19513.0,19000.0,19124.0,560920.904
1129,2022-10-11,19124.1,19260.0,18850.0,19055.0,603358.324
1130,2022-10-12,19055.0,19240.0,18924.3,19148.0,406770.288
1131,2022-10-13,19148.1,19498.6,17917.8,19365.5,1104615.001
1132,2022-10-14,19365.4,19947.9,19059.6,19164.6,861453.21
1133,2022-10-15,19164.6,19218.8,18966.0,19060.4,241520.185
1134,2022-10-16,19060.4,19415.9,19058.0,19251.9,267921.192
1135,2022-10-17,19251.8,19666.0,19148.0,19540.6,502319.759
1136,2022-10-18,19540.7,19706.4,19081.0,19320.9,634343.154
1137,2022-10-19,19320.9,19349.8,19050.0,19116.7,404370.458
1138,2022-10-20,19116.6,19350.0,18882.4,19034.7,537627.048
1139,2022-10-21,19034.8,19240.0,18600.0,19150.9,581878.905
1140,2022-10-22,19151.0,19250.0,19103.5,19195.1,174055.042
1141,2022-10-23,19195.1,19690.0,19050.0,19560.7,358611.542
1142,2022-10-24,19560.6,19593.3,19146.0,19318.1,476676.536
1143,2022-10-25,19318.1,20415.0,19228.0,20068.3,777306.534
1144,2022-10-26,20068.3,21030.0,20041.1,20758.3,841864.982
1145,2022-10-27,20758.4,20863.7,20170.0,20285.5,614910.045
1146,2022-10-28,20285.6,20740.0,19951.0,20582.8,595538.882
1147,2022-10-29,20582.7,21088.0,20547.8,20796.7,482217.17
1148,2022-10-30,20796.7,20925.2,20503.0,20615.6,295389.69
1149,2022-10-31,20615.5,20838.7,20225.4,20482.0,478797.266
1150,2022-11-01,20482.1,20687.0,20320.0,20472.1,314676.187
1151,2022-11-02,20472.1,20796.0,20050.0,20140.1,651535.761
1152,2022-11-03,20140.2,20400.0,20026.0,20199.7,372121.061
1153,2022-11-04,20199.8,21297.0,20171.6,21137.6,824515.215
1154,2022-11-05,21137.6,21473.7,21071.1,21289.9,303983.372
1155,2022-11-06,21289.8,21355.8,20863.3,20900.0,277148.646
1156,2022-11-07,20900.0,21062.6,20374.0,20578.6,554408.316
1157,2022-11-08,20578.5,20685.0,16830.0,18534.0,2046476.313
1158,2022-11-09,18533.9,18574.9,15462.6,15905.0,2065606.412
1159,2022-11-10,15905.0,18230.0,15730.0,17588.0,1497093.602
1160,2022-11-11,17588.0,17678.0,16343.0,17058.3,955344.602
1161,2022-11-12,17058.4,17110.8,16623.8,16806.9,304455.717
1162,2022-11-13,16806.9,16950.0,16210.3,16321.2,349742.836
1163,2022-11-14,16321.3,17188.0,15805.5,16605.2,934392.484
1164,2022-11-15,16605.3,17127.2,16516.7,16888.3,649349.458
1165,2022-11-16,16888.3,17007.4,16358.0,16650.6,537241.645
1166,2022-11-17,16650.7,16741.7,16403.3,16682.1,408989.285
1167,2022-11-18,16682.1,16984.4,16541.1,16689.7,388612.842
1168,2022-11-19,16689.7,16814.5,16543.8,16692.9,171822.915
1169,2022-11-20,16693.0,16743.9,16167.1,16272.6,327599.214
1170,2022-11-21,16272.7,16304.3,15443.2,15773.0,790219.365
1171,2022-11-22,15772.9,16309.0,15610.3,16220.6,579333.644
1172,2022-11-23,16220.5,16703.4,16155.5,16595.8,546714.91
1173,2022-11-24,16595.8,16800.0,16450.0,16592.4,351024.418
1174,2022-11-25,16592.5,16639.9,16331.7,16516.1,306560.116
1175,2022-11-26,16516.2,16699.1,16369.1,16449.2,253401.659
1176,2022-11-27,16449.2,16594.2,16396.0,16422.6,189370.345
1177,2022-11-28,16422.5,16475.0,15984.1,16204.5,497137.869
1178,2022-11-29,16204.6,16543.0,16088.0,16433.2,391410.854
1179,2022-11-30,16433.3,17248.3,16421.5,17153.3,620324.95
1180,2022-12-01,17153.4,17348.5,16851.2,16970.5,411051.309
1181,2022-12-02,16970.5,17096.3,16760.0,17083.0,335039.215
1182,2022-12-03,17083.0,17160.0,16850.1,16879.5,185257.242
1183,2022-12-04,16879.5,17206.2,16874.1,17099.5,292090.868
1184,2022-12-05,17099.5,17430.0,16860.6,16958.3,519961.39
1185,2022-12-06,16958.2,17100.0,16899.9,17078.6,321330.613
1186,2022-12-07,17078.7,17130.0,16655.0,16828.0,337778.925
1187,2022-12-08,16828.0,17294.9,16710.4,17216.0,402157.335
1188,2022-12-09,17216.0,17365.4,17052.0,17122.0,290231.183
1189,2022-12-10,17122.0,17228.6,17081.0,17120.0,141895.207
1190,2022-12-11,17120.1,17265.0,17060.0,17077.3,171004.111
1191,2022-12-12,17077.3,17237.9,16865.0,17200.0,335856.258
1192,2022-12-13,17200.0,18100.0,17076.0,17777.1,596851.291
1193,2022-12-14,17777.1,18400.0,17659.4,17803.9,627511.699
1194,2022-12-15,17804.0,17849.5,17258.0,17351.8,437284.037
1195,2022-12-16,17351.9,17528.0,16521.1,16624.1,622150.245
1196,2022-12-17,16624.1,16790.0,16571.8,16768.0,248465.273
1197,2022-12-18,16768.1,16872.0,16656.0,16730.3,185898.213
1198,2022-12-19,16730.4,16809.6,16210.0,16429.2,344728.552
1199,2022-12-20,16429.2,17049.6,16390.3,16887.2,476171.098
1200,2022-12-21,16887.3,16924.2,16694.2,16819.6,227752.335
1201,2022-12-22,16819.7,16861.9,16556.1,16815.5,306610.961
1202,2022-12-23,16815.5,16960.0,16690.0,16776.4,264553.42
1203,2022-12-24,16776.3,16859.9,16774.4,16828.9,82410.79
1204,2022-12-25,16829.0,16850.0,16700.0,16824.4,144075.843
1205,2022-12-26,16824.5,16936.8,16781.1,16912.9,148128.699
1206,2022-12-27,16912.8,16968.0,16580.0,16698.2,262828.564
1207,2022-12-28,16698.2,16778.3,16455.6,16539.0,344649.858
1208,2022-12-29,16538.9,16659.0,16485.1,16630.3,208591.531
1209,2022-12-30,16630.3,16666.6,16320.0,16601.2,295630.49
1210,2022-12-31,16601.2,16640.0,16461.8,16537.6,134462.156
1211,2023-01-01,16537.5,16618.8,16488.0,16610.3,105502.965
1212,2023-01-02,16610.4,16799.0,16541.2,16666.0,215161.176
1213,2023-01-03,16665.9,16774.0,16600.3,16667.2,203070.205
1214,2023-01-04,16667.3,16984.6,16645.7,16842.1,349747.838
1215,2023-01-05,16842.2,16872.8,16740.4,16823.8,176369.347
1216,2023-01-06,16823.8,17030.0,16664.8,16943.8,316973.629
1217,2023-01-07,16943.9,16973.6,16900.1,16936.5,77973.105
1218,2023-01-08,16936.5,17181.1,16905.0,17124.7,157717.318
1219,2023-01-09,17124.6,17387.8,17098.2,17169.7,400277.809
1220,2023-01-10,17169.6,17485.4,17140.4,17428.8,297320.371
1221,2023-01-11,17428.8,18013.2,17306.4,17935.7,386277.106
1222,2023-01-12,17935.6,19120.0,17902.4,18838.0,1040334.76
1223,2023-01-13,18838.1,19997.8,18711.0,19924.2,806807.832
1224,2023-01-14,19924.3,21544.0,19882.6,20962.8,1010666.683
1225,2023-01-15,20962.8,21073.8,20556.0,20882.7,428486.559
1226,2023-01-16,20882.7,21498.0,20606.6,21188.3,666148.201
1227,2023-01-17,21188.2,21640.0,20827.8,21130.9,547390.593
1228,2023-01-18,21130.8,21672.0,20386.0,20680.0,813785.517
1229,2023-01-19,20680.1,21183.9,20659.9,21068.3,374733.617
1230,2023-01-20,21068.3,22750.0,20856.4,22661.1,723645.2
1231,2023-01-21,22661.0,23390.0,22422.0,22781.9,764681.1
1232,2023-01-22,22781.8,23080.2,22287.0,22704.6,482529.811
1233,2023-01-23,22704.7,23193.1,22500.0,22913.1,525802.84
1234,2023-01-24,22913.3,23158.7,22450.0,22627.4,505615.816
1235,2023-01-25,22627.5,23837.4,22310.5,23060.6,692786.607
1236,2023-01-26,23060.6,23278.7,22843.8,23001.9,427760.786
1237,2023-01-27,23001.9,23500.0,22516.6,23068.0,509920.307
1238,2023-01-28,23068.1,23185.0,22870.8,23015.9,186400.943
1239,2023-01-29,23016.0,23962.7,22961.5,23740.3,562028.231
1240,2023-01-30,23740.2,23804.6,22484.2,22819.9,572537.407
1241,2023-01-31,22819.9,23330.0,22715.3,23119.4,403726.966
1242,2023-02-01,23119.5,23852.4,22747.0,23730.0,571429.711
1243,2023-02-02,23730.1,24281.4,23365.0,23493.1,615740.338
1244,2023-02-03,23493.0,23719.9,23201.0,23424.7,470831.438
1245,2023-02-04,23424.7,23591.4,23250.0,23322.6,197118.393
1246,2023-02-05,23322.6,23436.0,22741.0,22929.2,356665.034
1247,2023-02-06,22929.3,23159.4,22600.0,22757.7,417160.143
1248,2023-02-07,22757.8,23368.6,22742.4,23234.1,447273.494
1249,2023-02-08,23234.1,23450.0,22662.9,22955.9,383465.481
1250,2023-02-09,22955.9,23007.8,21684.7,21793.4,732295.35
1251,2023-02-10,21793.3,21933.8,21405.0,21618.6,439986.497
1252,2023-02-11,21618.6,21891.9,21594.4,21851.3,189249.667
1253,2023-02-12,21851.2,22080.9,21618.0,21771.1,276787.093
1254,2023-02-13,21771.0,21888.0,21338.0,21766.2,511595.693
1255,2023-02-14,21766.1,22320.0,21485.2,22187.4,598791.509
1256,2023-02-15,22187.4,24420.0,22038.5,24332.6,824676.471
1257,2023-02-16,24332.7,25290.0,23518.0,23526.6,959463.159
1258,2023-02-17,23526.6,25043.2,23350.0,24581.5,922717.148
1259,2023-02-18,24581.3,24887.5,24430.6,24636.9,261555.556
